rome_id|rome_label
12004|Chef barman / barmaid
12005|Chef boucher / bouchère
12006|Chef boulanger / boulangère
12007|Chef cariste
12010|Chef coiffeur / coiffeuse
12018|Chef cuisinier / cuisinière
12022|Chef d'agence commerciale
12023|Chef d'agence de location de véhicules
12024|Chef d'agence de voyages
12029|Chef d'application d'enrobés
12033|Chef d'atelier de carrosserie
12037|Chef d'atelier de maintenance d'équipements de production
12038|Chef d'atelier de maintenance d'équipements d'exploitation
12039|Chef d'atelier de maintenance électrique
12041|Chef d'atelier de maintenance en électromécanique
12042|Chef d'atelier de maintenance industrielle
12047|Chef d'atelier d'entretien et de maintenance industrielle
12067|Chef de bassin
12072|Chef de brigade de réception hôtelière
12073|Chef de bureau d'études en BTP
12089|Chef de chant
12090|Chef de chantier
12091|Chef de chantier bâtiment
12093|Chef de chantier du BTP
12094|Chef de chantier électricité
12095|Chef de chantier gros oeuvre
12096|Chef de chantier montage de structures métalliques
12099|Chef de chantier principal / principale
12100|Chef de chantier second oeuvre
12101|Chef de chantier travaux publics
12102|Chef de chantier travaux publics et voirie
12105|Chef de choeur
12110|Chef de cuisine
12111|Chef de cuisine traiteur / traiteuse
12113|Chef de culture céréalière
12114|Chef de culture champignonniste
12115|Chef de culture en exploitation maraîchère
12116|Chef de culture floriculture
12117|Chef de culture horticole
12118|Chef de culture maraîchère
12119|Chef de culture pépinière
12127|Chef de département fabrication
12129|Chef de département production
12139|Chef de fabrication
12140|Chef de fabrication d'édition publicitaire
12160|Chef de groupe de vendeurs à domicile
12168|Chef de groupe logicien informaticien
12169|Chef de groupe marketing
12171|Chef de groupe mercatique
12184|Chef de ligne conditionnement
12185|Chef de ligne de production
12186|Chef de ligne de production en industrie alimentaire
12196|Chef de partie
12199|Chef de partie pâtissier / pâtissière
12200|Chef de partie poissonnier / poissonnière
12201|Chef de partie rôtisseur / rôtisseuse
12203|Chef de patrouille appui mouvement de l'armée
12214|Chef de production
12215|Chef de production agricole
12224|Chef de produit en production industrielle
12225|"Chef de produit études, recherche et développement"
12230|Chef de programme d'essais en études et développement en industrie
12232|Chef de projet BTP
12233|Chef de projet contrat de ville
12235|Chef de projet de développement local
12239|Chef de projet en conception industrielle en mécanique
12243|Chef de projet étude et développement informatique
12244|Chef de projet études industrielles
12250|Chef de projet maîtrise d'oeuvre informatique
12255|Chef de projet recherche et développement en industrie
12266|Chef de quai logistique
12268|Chef de quai réception/expédition
12274|Chef de rang
12308|Chef de réception en hôtellerie
12309|Chef de régulation ravitaillement de l'armée
12310|Chef de room service
12311|Chef de rubrique
12317|Chef de secteur de production
12319|Chef de secteur des ventes
12330|Chef de secteur travaux publics
12343|Chef de service contentieux
12354|Chef de service fabrication
12355|Chef de service formation
12358|Chef de service juridique
12360|Chef de service logistique
12365|Chef de service production
12375|Chef de studio de créations graphiques
12380|Chef de travaux
12381|Chef de travaux BTP
12387|Chef d'entretien de la voie ferrée
12392|Chef d'équipe câblage en fabrication de matériels électriques
12393|Chef d'équipe câblage en fabrication de matériels électromécaniques
12395|Chef d'équipe carreleur / carreleuse
12396|Chef d'équipe chauffagiste
12397|Chef d'équipe coffreur / coffreuse
12407|Chef d'équipe de couvreurs
12412|Chef d'équipe de help desk en informatique
12417|Chef d'équipe de maintenance en froid et climatisation
12418|Chef d'équipe de maintenance industrielle
12435|Chef d'équipe d'électriciens de maintenance
12439|Chef d'équipe d'entretien des espaces verts
12442|Chef d'équipe des travaux de voirie communale
12444|Chef d'équipe d'exploitation agricole
12448|Chef d'équipe électricien
12449|Chef d'équipe en agencement
12455|Chef d'équipe en entrepôt
12466|Chef d'équipe en polyculture élevage
12468|Chef d'équipe en pose de menuiseries
12469|Chef d'équipe en pose de miroiterie
12473|Chef d'équipe ferrailleur / ferrailleuse du BTP
12477|Chef d'équipe maçon / maçonne
12478|Chef d'équipe mise en oeuvre d'enrobés
12480|Chef d'équipe nettoyage industriel
12482|Chef d'équipe paysagiste
12483|Chef d'équipe peinture
12485|Chef d'équipe plombier / plombière
12488|Chef d'équipe produits noirs
12489|Chef d'équipe propreté
12493|Chef d'équipe traceur / traceuse en chaudronnerie
12495|Chef des cuisines
12499|Chef des ventes
12503|Chef d'escouade d'ensemble porte blindés
12504|Chef d'escouade régulation ravitaillement
12509|Chef d'exploitation agricole
12520|Chef d'exploitation en maraîchage-horticulture
12529|Chef d'orchestre
12534|Chef du service audit-qualité en industrie
12536|Chef du service contrôle qualité en industrie
12539|Chef du service d'information et de communication
12550|Chef du service méthodes de contrôle qualité en industrie
12559|Chef d'unité de fabrication
12561|Chef d'unité de production
12565|Chef entremettier / entremettière de restaurant
12573|Chef magasinier / magasinière
12576|Chef mécanicien / mécanicienne automobile
12592|Chef pâtissier / pâtissière
12593|Chef pâtissier / pâtissière de restaurant
12601|Chef saucier / saucière
12603|Chef soudeur / soudeuse
12621|Chimiste en laboratoire d'analyse industrielle
12622|Chimiste en laboratoire de contrôle en industrie
12631|Chocolatier / Chocolatière
12634|Choriste
12639|Cimentier / Cimentière
12640|Cimentier applicateur / Cimentière applicatrice
12641|Cimentier enduiseur / Cimentière enduiseuse
12642|Cimentier ravaleur / Cimentière ravaleuse
12675|Coach en développement des compétences
12677|Coach sportif
12678|Cocher / Cochère
12679|Coffreur / Coffreuse
12680|Coffreur bancheur / Coffreuse bancheuse
12681|Coffreur / Coffreuse béton armé
12682|Coffreur / Coffreuse génie civil
12683|Coffreur glissant / Coffreuse glissante
12684|Coffreur / Coffreuse métallique
12685|Coffreur-boiseur / Coffreuse-boiseuse
12686|Coffreur-boiseur-escaliéteur / Coffreuse-boiseuse-escaliéteuse
12687|Coffreur-ferrailleur / Coffreuse-ferrailleuse
12688|Coiffeur / Coiffeuse
12689|Coiffeur / Coiffeuse à domicile
12690|Coiffeur créateur / Coiffeuse créatrice
12691|Coiffeur / Coiffeuse dames
12693|Coiffeur / Coiffeuse messieurs
12694|Coiffeur / Coiffeuse mixte
12696|Coiffeur / Coiffeuse styliste
12697|Coiffeur / Coiffeuse visagiste
12700|Collaborateur commercial / Collaboratrice commerciale
12702|Collaborateur / Collaboratrice d'architecte
12718|Coloriste numérique
12719|Coloriste permanentiste
12724|Comédien / Comédienne
12738|Commercial / Commerciale auprès des particuliers
12739|Commercial / Commerciale auprès d'une clientèle d'entreprises
12741|Commercial / Commerciale en biens de consommation auprès des entreprises
12742|Commercial / Commerciale en biens d'équipement auprès des entreprises
12743|Commercial / Commerciale en biens intermédiaires et matières premières auprès des entreprises
12745|Commercial / Commerciale en publicité auprès des entreprises
12747|Commercial / Commerciale en services auprès des entreprises
12748|Commercial / Commerciale sédentaire
12749|Commercial vendeur / Commerciale vendeuse d'espaces publicitaires
12752|Commis / Commise d'architecte
12753|Commis / Commise de bar
12754|Commis / Commise de chantier
12756|Commis / Commise de cuisine
12757|Commis / Commise de cuisine de collectivité
12758|Commis de cuisine tournant / Commise de cuisine tournante
12760|Commis / Commise de restaurant
12761|Commis / Commise de salle
12762|Commis / Commise de self
12764|Commis / Commise d'étage
12765|Commis pâtissier / Commise pâtissière de restaurant
12779|Compagnon routier / Compagnonne routière
12780|Compagnon / Compagnonne Voiries et Réseaux Divers -VRD-
12783|Compositeur / Compositrice
12786|Comptable
12787|Comptable analytique
12788|Comptable clientèle
12789|Comptable de gestion locative
12790|Comptable d'entreprise
12791|Comptable des jeux
12792|Comptable fournisseurs
12793|Comptable général / générale
12794|Comptable gérance immobilière
12795|Comptable industriel / industrielle
12796|Comptable principal / principale
12797|Comptable service paie
12798|Comptable spécialisé / spécialisée en comptabilité analytique
12799|Comptable spécialisé / spécialisée en comptabilité générale
12800|Comptable spécialisé / spécialisée export
12801|Comptable spécialisé / spécialisée facturation
12802|Comptable spécialisé / spécialisée paie
12803|Comptable spécialisé / spécialisée recouvrement
12804|Comptable syndic immobilier
12805|Comptable territorial / territoriale
12806|Comptable trésorerie
12807|Comptable unique
12808|Comptable-gestionnaire de stock
12814|Concepteur / Conceptrice d'application informatique
12820|Concepteur / Conceptrice de produits industriels mécaniques
12825|Concepteur / Conceptrice en produits mécaniques
12828|Concepteur / Conceptrice informatique
12829|Concepteur / Conceptrice logiciel informatique
12834|Concepteur organisateur / Conceptrice organisatrice en formation
12841|Concepteur-animateur / Conceptrice-animatrice de formation
12842|Concepteur-formateur / Conceptrice-formatrice
12848|Conditionneur / Conditionneuse main
12849|Conditionneur / Conditionneuse sur machine
12853|Conducteur ambulancier / Conductrice ambulancière
12854|Conducteur ambulancier / Conductrice ambulancière de services d'urgence
12855|Conducteur ambulancier hospitalier / Conductrice ambulancière hospitalière
12856|Conducteur canin / Conductrice canin
12858|Conducteur citernier essencier / Conductrice citernière essencière
12859|Conducteur collecteur / Conductrice collectrice de lait
12860|Conducteur convoyeur / Conductrice convoyeuse de véhicule
12866|Conducteur / Conductrice d'appareils en industrie alimentaire
12874|Conducteur / Conductrice d'autobus
12878|Conducteur / Conductrice d'autorité de l'armée
12885|Conducteur / Conductrice de bélier
12886|Conducteur / Conductrice de benne
12887|Conducteur / Conductrice de benne à ordures
12888|Conducteur / Conductrice de benne TP
12891|Conducteur / Conductrice de bouteur
12892|Conducteur / Conductrice de brise-roches
12895|Conducteur / Conductrice de bulldozer
12896|Conducteur / Conductrice de bus
12897|Conducteur / Conductrice de bus sur piste aéroport
12898|Conducteur / Conductrice de bus urbain et interurbain
12899|Conducteur / Conductrice de câble lasso
12902|Conducteur / Conductrice de camion-benne
12903|Conducteur / Conductrice de car
12904|Conducteur / Conductrice de car grand tourisme
12905|Conducteur / Conductrice de car tourisme
12915|Conducteur / Conductrice de chargeur à chenilles
12916|Conducteur / Conductrice de chargeuse
12917|Conducteur / Conductrice de chargeuse pelleteuse
12918|Conducteur / Conductrice de chariot élévateur de l'armée
12920|Conducteur / Conductrice de chien
12923|Conducteur / Conductrice de compacteurs
12930|Conducteur / Conductrice de décapeuses
12931|Conducteur / Conductrice de défonceuses
12933|Conducteur / Conductrice de déminage
12934|Conducteur / Conductrice de dépileuses empileuses
12935|Conducteur / Conductrice de dragline
12936|Conducteur / Conductrice de drague
12937|Conducteur / Conductrice de dumper
12939|Conducteur / Conductrice de foreuses
12949|Conducteur / Conductrice de four en industrie alimentaire
12954|Conducteur / Conductrice de grande remise
12956|Conducteur / Conductrice de gravillonneuse
12969|Conducteur / Conductrice de haveuse
12971|Conducteur / Conductrice de jumbo
12978|Conducteur / Conductrice de ligne automatisée en industrie alimentaire
12981|Conducteur / Conductrice de ligne de conditionnement
12985|Conducteur / Conductrice de ligne de production/fabrication en industrie alimentaire
12992|Conducteur / Conductrice de ligne d'emballage
12995|Conducteur / Conductrice de ligne en boulangerie industrielle
12996|Conducteur / Conductrice de ligne en industrie laitière
